2025-07-15 03:02:37,552 - INFO - 🔍 检查依赖库...
2025-07-15 03:02:37,552 - INFO - blive库: ✅ 可用
2025-07-15 03:02:37,553 - INFO - bilibili-live库: ✅ 可用
2025-07-15 03:02:37,760 - INFO - 检查依赖库...
2025-07-15 03:02:37,760 - INFO - blive库: 可用
2025-07-15 03:02:37,762 - INFO - bilibili-live库:  可用
2025-07-15 03:02:42,923 - INFO - HTTP Request: POST https://163api.qijieya.cn/login/status "HTTP/1.1 200 OK"
2025-07-15 03:02:42,924 - INFO - ✅ 检测到有效网易云登录 Cookie，直接复用
2025-07-15 03:02:42,927 - INFO - ✅ 从数据库加载配置成功
2025-07-15 03:02:42,928 - WARNING - ⚠️ 预设文件不存在: 猫猫.yml
2025-07-15 03:02:42,928 - INFO - ✅ 已使用 DEFAULT.set 作为 AI 人设 (YAML 预设未找到)
2025-07-15 03:02:44,621 - INFO - ✅ 已初始化 GEMINI 客户端 (代理: 否)
2025-07-15 03:02:44,624 - INFO - ✅ 已配置登录昵称: 星野有宇 (masked -> 星**宇)
2025-07-15 03:02:44,624 - INFO - ✅ 已切换字幕模式，弹幕发送已禁用
2025-07-15 03:02:44,625 - INFO - ✅ 配置加载成功 - 房间号: 8300379
2025-07-15 03:02:44,625 - INFO - ✅ DeepSeek API已配置
2025-07-15 03:02:44,625 - INFO - ✅ Cookies已配置: ['SESSDATA', 'bili_jct', 'DedeUserID', 'DedeUserID__ckMd5', 'buvid3', 'buvid4', 'sid']
2025-07-15 03:02:44,626 - INFO - 🎬 AI虚拟主播系统启动中...
2025-07-15 03:02:44,627 - INFO - 📱 房间号: 8300379
2025-07-15 03:02:44,633 - INFO -  使用blive库监听弹幕...
2025-07-15 03:02:44,634 - INFO - 🚀 启动blive弹幕监听器...
2025-07-15 03:02:45,234 - INFO - Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-07-15 03:02:45,235 - INFO - Added job "BLiver.heartbeat" to job store "default"
2025-07-15 03:02:45,235 - INFO - Scheduler started
2025-07-15 03:02:45,960 - INFO - HTTP Request: GET https://163api.qijieya.cn/playlist/track/all?id=2387965986&limit=200&offset=0 "HTTP/1.1 200 OK"
2025-07-15 03:02:47,295 - INFO - HTTP Request: GET https://163api.qijieya.cn/playlist/track/all?id=2387965986&limit=200&offset=200 "HTTP/1.1 200 OK"
2025-07-15 03:02:48,224 - INFO - HTTP Request: GET https://163api.qijieya.cn/playlist/track/all?id=2387965986&limit=200&offset=400 "HTTP/1.1 200 OK"
2025-07-15 03:02:48,724 - INFO - HTTP Request: GET https://163api.qijieya.cn/song/url/v1?id=536622304&level=lossless&cookie=MUSIC_R_T%3D1535286797832%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fwapi%2Fclientlog%3B%20HTTPOnly%3BMUSIC_A_T%3D1535286437766%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fweapi%2Fclientlog%3B%20HTTPOnly%3BMUSIC_A_T%3D1535286437766%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fopenapi%2Fclientlog%3B%20HTTPOnly%3BMUSIC_R_T%3D1535286797832%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fneapi%2Fclientlog%3B%20HTTPOnly%3BMUSIC_A_T%3D1535286437766%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fneapi%2Ffeedback%3B%20HTTPOnly%3BMUSIC_R_T%3D1535286797832%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Feapi%2Ffeedback%3B%20HTTPOnly%3BMUSIC_U%3D00C6B9BC86DA9F0FC6AF59EBC0EAF9099F6EADA9FA13E2541AAEF0DC4955990A9266B4FD1AE27D5221028AE98310137B779671E6778FF73BAA3FC9BA040B1C66FB5AAA4083CB131A519B31509F58AB45CBEB5524541EC3A15391C990DC7226D1DC5757A057C5523DC6BB49465E00CFD49EEE8F2C70D3CCE18E9B28EC511134EC7596F0FDD421C32C57E36F5EAE53EBED07D8E8E30F27398EE9DED1DA3CF42EB4F442104CC12D1CAD8ACF0B008915DF8B58B13C20B389D0869BB33371B4501FFD14D33FAF45B2399ADE9C73324B09CA3A38D2FA547D7EDF96DC1B77005C0EA44D973F5E961253A59E35C145964422E0BD3B8CFFE76AC67EDDFC9A28F6B89EF8A103AC5AF89947E47974831A45FFEA2C08850EA882CCE7D0B01F9393EABF56DF118BB532E5DF4EFE54288DA733CB0BE941EC%3B%20Max-Age%3D15552000%3B%20Expires%3DSat%2C%2010%20Jan%202026%2013%3A15%3A50%20GMT%3B%20Path%3D%2F%3B%20HTTPOnly%3BMUSIC_A_T%3D1535286437766%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fapi%2Ffeedback%3B%20HTTPOnly%3BMUSIC_A_T%3D1535286437766%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fwapi%2Ffeedback%3B%20HTTPOnly%3B__csrf%3D39fb83db7ca05b5a21e9986d8b6ea52d%3B%20Max-Age%3D1296010%3B%20Expires%3DTue%2C%2029%20Jul%202025%2013%3A16%3A00%20GMT%3B%20Path%3D%2F%3B%3BMUSIC_SNS%3D%3B%20Max-Age%3D0%3B%20Expires%3DMon%2C%2014%20Jul%202025%2013%3A15%3A50%20GMT%3B%20Path%3D%2F%3BMUSIC_A_T%3D1535286437766%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Feapi%2Fclientlog%3B%20HTTPOnly%3BMUSIC_A_T%3D1535286437766%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fwapi%2Fclientlog%3B%20HTTPOnly%3BMUSIC_R_T%3D1535286797832%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fweapi%2Fclientlog%3B%20HTTPOnly%3BMUSIC_R_T%3D1535286797832%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fopenapi%2Fclientlog%3B%20HTTPOnly%3BMUSIC_A_T%3D1535286437766%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fneapi%2Fclientlog%3B%20HTTPOnly%3BMUSIC_A_T%3D1535286437766%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Feapi%2Ffeedback%3B%20HTTPOnly%3BMUSIC_R_T%3D1535286797832%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fwapi%2Ffeedback%3B%20HTTPOnly%3BMUSIC_R_T%3D1535286797832%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fneapi%2Ffeedback%3B%20HTTPOnly%3BMUSIC_A_T%3D1535286437766%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fweapi%2Ffeedback%3B%20HTTPOnly%3BMUSIC_A_T%3D1535286437766%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fapi%2Fclientlog%3B%20HTTPOnly%3BMUSIC_R_T%3D1535286797832%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fapi%2Fclientlog%3B%20HTTPOnly%3BMUSIC_R_T%3D1535286797832%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fapi%2Ffeedback%3B%20HTTPOnly%3BNMTID%3D00OpOnJ-bPZtSDjEEHOss4HDDe_TlwAAAGYCRPQWQ%3B%20Max-Age%3D315360000%3B%20Expires%3DThu%2C%2012%20Jul%202035%2013%3A15%3A50%20GMT%3B%20Path%3D%2F%3B%3BMUSIC_R_T%3D1535286797832%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Fweapi%2Ffeedback%3B%20HTTPOnly%3BMUSIC_R_T%3D1535286797832%3B%20Max-Age%3D2147483647%3B%20Expires%3DSat%2C%2001%20Aug%202093%2016%3A29%3A57%20GMT%3B%20Path%3D%2Feapi%2Fclientlog%3B%20HTTPOnly "HTTP/1.1 200 OK"
2025-07-15 03:02:50,642 - INFO - HTTP Request: GET http://m704.music.126.net/20250715032748/7e537d5bde41b3b07ac1cc1eca2e0372/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/14096444680/d775/e1ec/6766/d226f19304e6b0ad72df84cfd980ab2f.flac?vuutv=hGLT5VeW5gPOBkqqWqLuaQUS43ofX3J8eoz8MbuOXMQD8UBkDtxOZ6/lVTVLVPr9M+KiGntb0k6V801EccdysfATola0TBW8z1PcnXkkt1Q=&authSecret=000001980a517a7003db0a326b3a0006 "HTTP/1.1 200 OK"
2025-07-15 03:03:15,234 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:03:45 CST)" (scheduled at 2025-07-15 03:03:15.234707+08:00)
2025-07-15 03:03:15,236 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:03:45 CST)" executed successfully
2025-07-15 03:03:45,236 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:04:15 CST)" (scheduled at 2025-07-15 03:03:45.234707+08:00)
2025-07-15 03:03:45,236 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:04:15 CST)" executed successfully
2025-07-15 03:04:15,236 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:04:45 CST)" (scheduled at 2025-07-15 03:04:15.234707+08:00)
2025-07-15 03:04:15,237 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:04:45 CST)" executed successfully
2025-07-15 03:04:45,243 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:05:15 CST)" (scheduled at 2025-07-15 03:04:45.234707+08:00)
2025-07-15 03:04:45,244 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:05:15 CST)" executed successfully
2025-07-15 03:05:15,237 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:05:45 CST)" (scheduled at 2025-07-15 03:05:15.234707+08:00)
2025-07-15 03:05:15,238 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:05:45 CST)" executed successfully
2025-07-15 03:05:45,243 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:06:15 CST)" (scheduled at 2025-07-15 03:05:45.234707+08:00)
2025-07-15 03:05:45,244 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:06:15 CST)" executed successfully
2025-07-15 03:06:15,236 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:06:45 CST)" (scheduled at 2025-07-15 03:06:15.234707+08:00)
2025-07-15 03:06:15,237 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:06:45 CST)" executed successfully
2025-07-15 03:06:45,236 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:07:15 CST)" (scheduled at 2025-07-15 03:06:45.234707+08:00)
2025-07-15 03:06:45,237 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:07:15 CST)" executed successfully
2025-07-15 03:07:15,237 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:07:45 CST)" (scheduled at 2025-07-15 03:07:15.234707+08:00)
2025-07-15 03:07:15,238 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:07:45 CST)" executed successfully
2025-07-15 03:07:45,243 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:08:15 CST)" (scheduled at 2025-07-15 03:07:45.234707+08:00)
2025-07-15 03:07:45,245 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:08:15 CST)" executed successfully
2025-07-15 03:08:15,241 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:08:45 CST)" (scheduled at 2025-07-15 03:08:15.234707+08:00)
2025-07-15 03:08:15,243 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:08:45 CST)" executed successfully
2025-07-15 03:08:45,241 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:09:15 CST)" (scheduled at 2025-07-15 03:08:45.234707+08:00)
2025-07-15 03:08:45,243 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:09:15 CST)" executed successfully
2025-07-15 03:09:15,234 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:09:45 CST)" (scheduled at 2025-07-15 03:09:15.234707+08:00)
2025-07-15 03:09:15,235 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:09:45 CST)" executed successfully
2025-07-15 03:09:45,235 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:10:15 CST)" (scheduled at 2025-07-15 03:09:45.234707+08:00)
2025-07-15 03:09:45,236 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:10:15 CST)" executed successfully
2025-07-15 03:10:15,236 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:10:45 CST)" (scheduled at 2025-07-15 03:10:15.234707+08:00)
2025-07-15 03:10:15,237 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:10:45 CST)" executed successfully
2025-07-15 03:10:45,236 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:11:15 CST)" (scheduled at 2025-07-15 03:10:45.234707+08:00)
2025-07-15 03:10:45,237 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:11:15 CST)" executed successfully
2025-07-15 03:11:15,236 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:11:45 CST)" (scheduled at 2025-07-15 03:11:15.234707+08:00)
2025-07-15 03:11:15,237 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:11:45 CST)" executed successfully
2025-07-15 03:11:45,235 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:12:15 CST)" (scheduled at 2025-07-15 03:11:45.234707+08:00)
2025-07-15 03:11:45,237 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:12:15 CST)" executed successfully
2025-07-15 03:12:15,236 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:12:45 CST)" (scheduled at 2025-07-15 03:12:15.234707+08:00)
2025-07-15 03:12:15,238 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:12:45 CST)" executed successfully
2025-07-15 03:12:45,237 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:13:15 CST)" (scheduled at 2025-07-15 03:12:45.234707+08:00)
2025-07-15 03:12:45,238 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:13:15 CST)" executed successfully
2025-07-15 03:13:15,236 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:13:45 CST)" (scheduled at 2025-07-15 03:13:15.234707+08:00)
2025-07-15 03:13:15,237 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:13:45 CST)" executed successfully
2025-07-15 03:13:45,240 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:14:15 CST)" (scheduled at 2025-07-15 03:13:45.234707+08:00)
2025-07-15 03:13:45,241 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:14:15 CST)" executed successfully
2025-07-15 03:14:15,236 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:14:45 CST)" (scheduled at 2025-07-15 03:14:15.234707+08:00)
2025-07-15 03:14:15,236 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:14:45 CST)" executed successfully
2025-07-15 03:14:45,236 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:15:15 CST)" (scheduled at 2025-07-15 03:14:45.234707+08:00)
2025-07-15 03:14:45,236 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:15:15 CST)" executed successfully
2025-07-15 03:15:15,238 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:15:45 CST)" (scheduled at 2025-07-15 03:15:15.234707+08:00)
2025-07-15 03:15:15,239 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:15:45 CST)" executed successfully
2025-07-15 03:15:45,236 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:16:15 CST)" (scheduled at 2025-07-15 03:15:45.234707+08:00)
2025-07-15 03:15:45,237 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:16:15 CST)" executed successfully
2025-07-15 03:16:15,244 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:16:45 CST)" (scheduled at 2025-07-15 03:16:15.234707+08:00)
2025-07-15 03:16:15,246 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:16:45 CST)" executed successfully
2025-07-15 03:16:45,235 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:17:15 CST)" (scheduled at 2025-07-15 03:16:45.234707+08:00)
2025-07-15 03:16:45,236 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:17:15 CST)" executed successfully
2025-07-15 03:17:15,236 - INFO - Running job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:17:45 CST)" (scheduled at 2025-07-15 03:17:15.234707+08:00)
2025-07-15 03:17:15,238 - INFO - Job "BLiver.heartbeat (trigger: interval[0:00:30], next run at: 2025-07-15 03:17:45 CST)" executed successfully
